Cód. UO;Categoria;Descrição categ.;Nome UO;Sigla UO;Data criação;Endereço;Compl. Endereço;Bairro;CEP;Cód. Município;Nome município;UF;DDD;Telefone;Ramal;Fax;e-mail;Porte;CNPJ;Unidade ativa;Situação Unidade;Descrição situação unidade;Horário início atend.;Horário fim atend.
21034030;27;aadj    ;AGÊNCIA DA PREVIDÊNCIA SOCIAL ATENDIMENTO DEMANDAS ;APSDJS;12/09/2011;AV NEWTON MONTEIRO DE ANDRADE - 140   ;3º ANDAR            ;CENTRO       ;9725370        ;21488;SAO BERNARDO DO CAM;SP;11;38789366;;;apsdj21034030@inss.gov.;D;;1;1;EM FUNCIONAMENTO;700;1700
21035030;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL LEME                 ;APSLEM;29/09/2000;AV. CARLOS BONFANTI, 188              ;;CENTRO       ;13610238       ;21268;LEME               ;SP;19;33661056;;35711417;aps21035030@inss.gov.br;C;29979036039861;1;1;EM FUNCIONAMENTO;700;1700
21035060;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL MOGI-MIRIM           ;APSMJM;29/09/2000;AV. ADIB CHAIB, 2250                  ;;CENTRO       ;13800010       ;21309;MOJI MIRIM         ;SP;19;33661068;;38622878;aps21035060@inss.gov.br;C;29979036047457;1;1;EM FUNCIONAMENTO;700;1700
21035090;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL SÃO JOSÉ DO RIO PARDO;APSSJR;29/09/2000;AV. NOVE DE JULHO, 80                 ;;CENTRO       ;13720000       ;21498;SAO JOSE DO RIO PAR;SP;19;33661075;;;aps21035090@inss.gov.br;B;29979036041335;1;1;EM FUNCIONAMENTO;700;1700
21035120;27;aadj    ;AGÊNCIA DA PREVIDÊNCIA SOCIAL ATENDIMENTO DEMANDAS ;APSDJS;12/09/2011;R PRUDENTE DE MORAES, 422             ;2º ANDAR            ;CENTRO       ;13870050       ;21492;SAO JOAO DA BOA VIS;SP;19;33661099;;36234535;apsdj21035120@inss.gov.;D;;1;1;EM FUNCIONAMENTO;700;1700
21036020;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL CATANDUVA            ;APSCAT;29/09/2000;RUA BRASIL, 241                       ;;CENTRO       ;15800030       ;21112;CATANDUVA          ;SP;17;35224742;;35225277;aps21036020@inss.gov.br;A;29979036039004;1;1;EM FUNCIONAMENTO;700;1700
21036050;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL JALES                ;APSJAL;29/09/2000;AV JOAO AMADEU 2221                   ;;CENTRO       ;15700082       ;21249;JALES              ;SP;17;36326879;;36326879;aps21036050@inss.gov.br;C;29979036040959;1;1;EM FUNCIONAMENTO;700;1700
21036080;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL SÃO JOSÉ DO RIO PRETO;APSSJR;29/09/2000;R DELEGADO PINTO DE TOLEDO, 740       ;ESQ. C/ GAL OSÓRIO  ;PARQUE INDUST;15025075       ;21499;SAO JOSE DO RIO PRE;SP;17;32322535;;32322535;aps21036080@inss.gov.br;A;29979036095931;1;1;EM FUNCIONAMENTO;700;1700
21036110;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL MONTE APRAZÍVEL      ;APSMTA;08/10/2003;RUA OSVALDO CRUZ, 330                 ;;CENTRO       ;15150000       ;21315;MONTE APRAZIVEL    ;SP;17;32751885;;32752557;aps21036110@inss.gov.br;D;29979036094889;1;1;EM FUNCIONAMENTO;800;1400
21036140;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL GUAÍRA               ;APSGUA;08/10/2003;AVENIDA 15, 937- A                    ;;CENTRO       ;14790000       ;21175;GUAIRA             ;SP;17;33325125;;;aps21036140@inss.gov.br;D;29979036117099;1;1;EM FUNCIONAMENTO;700;1700
21036170;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL TANABI               ;APSTAN;20/05/2010;R: BENEDITO SAMPAIO, 565              ;;CENTRO       ;15170000       ;21535;TANABI             ;SP;17;32721984;;;aps21036170@inss.gov.br;D;29979036126756;1;1;EM FUNCIONAMENTO;800;1800
21037020;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL CARAGUATATUBA        ;APSCAR;29/09/2000;RUA DR ALTINO ARANTES, 610            ;;CENTRO       ;11660020       ;21106;CARAGUATATUBA      ;SP;12;38831391;;38831344;aps21037020@inss.gov.br;C;29979036074772;1;1;EM FUNCIONAMENTO;700;1700
21037050;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL SÃO SEBASTIÃO        ;APSSSB;29/09/2000;RUA SEBASTIÃO SILVESTRE NEVES, 82     ;;CENTRO       ;11600000       ;21508;SAO SEBASTIAO      ;SP;12;38921541;;38921552;aps21037050@inss.gov.br;C;29979036039519;1;1;EM FUNCIONAMENTO;700;1700
21038020;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL ITAPEVA              ;APSITP;29/09/2000;R TEOFILO DAVID MUZEL, 186            ;;VILA OPHELIA ;18400816       ;21225;ITAPEVA            ;SP;15;35220255;;35220329;aps21038020@inss.gov.br;B;29979036040606;1;1;EM FUNCIONAMENTO;700;1700
21038050;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL SÃO ROQUE            ;APSSRQ;29/09/2000;AV. JOHN KENNEDY, 405                 ;;CENTRO       ;18130510       ;21507;SAO ROQUE          ;SP;11;47123944;;47123503;aps21038050@inss.gov.br;B;29979036041416;1;1;EM FUNCIONAMENTO;700;1700
21038080;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL VOTORANTIM           ;APSVOT;29/09/2000;RUA JOÃO WALTER, 286                  ;;CENTRO       ;18110020       ;21572;VOTORANTIM         ;SP;15;32438330;;32477897;aps21038080@inss.gov.br;C;29979036092916;1;1;EM FUNCIONAMENTO;700;1700
21038120;27;aadj    ;AGÊNCIA DA PREVIDÊNCIA SOCIAL ATENDIMENTO DEMANDAS ;APSDJS;12/09/2011;R DOUTOR NOGUEIRA MARTINS             ;Nº 141              ;CENTRO       ;18035257       ;21523;SOROCABA           ;SP;15;32317198;;32317198;apsdj21038120@inss.gov.;D;;1;1;EM FUNCIONAMENTO;800;1800
21038150;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL APIAÍ                ;APSAPI;10/05/2013;RUA DR. AUGUSTO DO AMARAL, 347        ;;CENTRO       ;18320000       ;21027;APIAI              ;SP;15;33882335;;;aps21038150@inss.gov.br;D;29979036156582;1;1;EM FUNCIONAMENTO;800;1400
21039020;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL CAÇAPAVA             ;APSCPV;29/09/2000;AV. BRASIL  Nº 15                     ;;VILA ANTONIO ;12287020       ;21086;CACAPAVA           ;SP;12;34114265;;36531108;aps21039020@inss.gov.br;C;29979036038890;1;1;EM FUNCIONAMENTO;700;1700
21039050;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL LORENA               ;APSLOR;29/09/2000;R DOUTOR FRANCISCO AZEVEDO NUNES      ;;JARDIM MARGAR;12604010       ;21273;LORENA             ;SP;12;34114291;;31522782;aps21039050@inss.gov.br;B;29979036038709;1;1;EM FUNCIONAMENTO;800;1800
21039080;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL UBATUBA              ;APSUBA;29/09/2000;RUA DA CONCEIÇÃO 697                  ;;CENTRO       ;11680000       ;21555;UBATUBA            ;SP;12;34114296;;38323271;aps21039080@inss.gov.br;C;29979036048186;1;1;EM FUNCIONAMENTO;700;1700
22001010;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL ARACAJU-IVO DO PRADO ;APSAIP;29/09/2000;AV. IVO DO PRADO ,448                 ;;CENTRO       ;49010050       ;22003;ARACAJU            ;SE;79;32112668;;32112668;aps22001010@inss.gov.br;A;29979036082953;1;1;EM FUNCIONAMENTO;700;1700
22001040;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL ITABAIANA            ;APSITA;29/09/2000;PÇA IVO DE CARVALHO, 296              ;;CENTRO       ;49500000       ;22029;ITABAIANA          ;SE;79;34311208;;34311392;aps22001040@inss.gov.br;C;29979036041840;1;1;EM FUNCIONAMENTO;700;1700
22001070;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL PROPRIÁ              ;APSPRO;29/09/2000;RUA  ENGENHEIRO ARQUIBALDO SILVEIRA, 1;;CENTRO       ;49900000       ;22057;PROPRIA            ;SE;79;33221012;;33221012;aps22001070@inss.gov.br;C;29979036042064;1;1;EM FUNCIONAMENTO;700;1700
22001110;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL SÃO CRISTOVÃO        ;APSSCT;08/10/2003;RUA PEREIRA LOBO, 57                  ;;CENTRO       ;49100000       ;22067;SAO CRISTOVAO      ;SE;79;32611241;;32611241;aps22001110@inss.gov.br;D;29979036041920;1;1;EM FUNCIONAMENTO;700;1700
22001140;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL POÇO VERDE           ;APSPV ;26/08/2010;RUA JOÃO JOSE DO ROSÁRIO, S/N         ;;CENTRO       ;49490000       ;22055;POCO VERDE         ;SE;79;35491696;;35491748;aps22001140@inss.gov.br;D;29979036129771;1;1;EM FUNCIONAMENTO;800;1700
22001170;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL CAPELA               ;APSCAP;06/07/2012;AV. MONSENHOR ERALDO BARBOSA          ;S/N                 ;CENTRO       ;49700000       ;22013;CAPELA             ;SE;79;32632747;;;aps22001170@inss.gov.br;D;29979036148997;1;1;EM FUNCIONAMENTO;700;1700
22001200;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL PORTO DA FOLHA       ;APSPRF;15/01/2013;RUA MAJOR JOSE JOÃO GONÇALVES, S/NR   ;;CENTRO       ;49800000       ;22056;PORTO DA FOLHA     ;SE;79;33491374;;;aps22001200@inss.gov.br;D;29979036154610;1;1;EM FUNCIONAMENTO;700;1700
23001040;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL BRASÍLIA - ASA SUL   ;APSBAS;18/06/2012;AV W3 SUL CRS 502 BLOCO B LOTE 08 A 12;TERREO, 1º E 2º AND ;ASA SUL      ;70330520       ;23001;BRASILIA           ;DF;61;34332504;;33192687;aps23001040@inss.gov.br;A;29979036060984;1;1;EM FUNCIONAMENTO;700;1700
23001070;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL LUZIÂNIA             ;APSLUZ;29/09/2000;ALAMEDA SANTA MARIA S/Nº              ;;SETOR AEROPOR;72801020       ;8123;LUZIANIA           ;GO;61;34339874;;36221550;aps23001070@inss.gov.br;C;29979036072990;1;1;EM FUNCIONAMENTO;800;1400
23001110;27;aadj    ;AGÊNCIA DA PREVIDÊNCIA SOCIAL ATENDIMENTO DEMANDAS ;APSDJD;23/01/2001;SBN Q 2 BLOCO G                       ;2º SUB SOLO         ;ASA NORTE    ;70041900       ;23001;BRASILIA           ;DF;61;33192628;;;apsdj23001110@inss.gov.;D;29979036090620;1;1;EM FUNCIONAMENTO;700;1700
23001160;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL BRASÍLIA - NA HORA CE;APSBNH;17/08/2006;QNM 11 AREA ESPECIAL LOTE 03          ;CENTRO              ;CEILANDIA SUL;72215110       ;23001;BRASILIA           ;DF;61;21041490;;;aps23001160@inss.gov.br;C;;1;1;EM FUNCIONAMENTO;730;1830
23001190;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL CRISTALINA           ;APSCRI;09/07/2012;RUA 1, S/N, SETOR OESTE NOVO          ;;;73850000       ;8063;CRISTALINA         ;GO;61;36127608;;;aps23001190@inss.gov.br;D;29979036149705;1;1;EM FUNCIONAMENTO;800;1400
24001010;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL CRUZEIRO DO SUL      ;APSCRU;10/06/1999;AVENIDA RODRIGUES ALVES 286           ;;CENTRO       ;69980000       ;24004;CRUZEIRO DO SUL    ;AC;68;33224003;;33224003;aps24001010@inss.gov.br;C;29979036017035;1;1;EM FUNCIONAMENTO;700;1700
24001040;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL BRASILÉIA            ;APSBRA;08/10/2003;RUA ODILOM PRATAGY, 78                ;;CENTRO       ;69932000       ;24003;BRASILEIA          ;AC;68;35463601;;35463706;aps24001040@inss.gov.br;D;29979036135585;1;1;EM FUNCIONAMENTO;700;1300
25001010;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL MACAPÁ               ;APSMAC;29/09/2000;R GENERAL RONDON  Nº 1039             ;AGÊNCIA MACAPÁ      ;JULIAO RAMOS ;68900912       ;25003;MACAPA             ;AP;96;32231547;;32231547;aps25001010@inss.gov.br;B;29979036068292;1;1;EM FUNCIONAMENTO;700;1700
25001050;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL SANTANA              ;APSSAN;08/10/2003;RUA SALVADOR DINIZ                    ;Nº 1504             ;;68925000       ;25008;SANTANA            ;AP;96;32811188;;2813753;aps25001050@inss.gov.br;D;29979036097985;1;1;EM FUNCIONAMENTO;700;1700
26001010;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL ARIQUEMES            ;APSARI;29/09/2000;AVENIDA CANAÃ,  2840 - SETOR 01       ;;SETOR 01     ;76870140       ;26004;ARIQUEMES          ;RO;69;35354426;;35352655;aps26001010@inss.gov.br;C;29979036115800;1;1;EM FUNCIONAMENTO;700;1700
26001040;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL JI-PARANÁ            ;APSJI-;29/09/2000;AV. PEDRO TEIXEIRA, 1407              ;;CENTRO       ;76900062       ;26003;JI-PARANA          ;RO;69;34221617;;34222471;aps26001040@inss.gov.br;B;29979036091782;1;1;EM FUNCIONAMENTO;700;1700
26001070;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL ROLIM DE MOURA       ;APSROL;29/09/2000;RUA RIO BRANCO, 4466                  ;;CENTRO       ;76940000       ;26015;ROLIM DE MOURA     ;RO;69;34421307;;;aps26001070@inss.gov.br;C;29979036080314;1;1;EM FUNCIONAMENTO;700;1700
26001100;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL JARU                 ;APSJRU;10/06/1999;AV. RIO BRANCO, 182                   ;;;76890000       ;26011;JARU               ;RO;69;35211200;;;aps26001100@inss.gov.br;D;29979036091600;1;1;EM FUNCIONAMENTO;800;1400
26001150;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL NOVA BRASILÂNDIA     ;APSNBR;08/10/2003;AV JK, 3674                           ;;CENTRO       ;76958000       ;26019;NOVA BRASILANDIA D ;RO;69;34182819;;;aps26001150@inss.gov.br;D;29979036120804;1;1;EM FUNCIONAMENTO;730;1330
26001190;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL PRESIDENTE MEDICI    ;APSPRM;22/03/2010;AV PORTO VELHO, 1123                  ;SETOR 4             ;CENTRO       ;76916000       ;26013;PRESIDENTE MEDICI  ;RO;69;34712169;;34713412;aps26001190@inss.gov.br;D;29979036141470;1;1;EM FUNCIONAMENTO;800;1400
27001010;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL BOA VISTA            ;APSBVI;29/09/2000;AV. GLAYCON DE PAIVA, 132             ;PRÉDIO              ;CENTRO       ;69301250       ;27001;BOA VISTA          ;RR;95;40091628;;36230702;aps27001010@inss.gov.br;C;29979036068454;1;1;EM FUNCIONAMENTO;700;1700
27001050;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL ALTO ALEGRE          ;APSALT;28/10/2009;AVENIDA PRIMEIRO DE JULHO             ;QUADRA 29 LOTE 02   ;CENTRO       ;69350000       ;27003;ALTO ALEGRE        ;RR;95;32631166;;;aps27001050@inss.gov.br;D;29979036155187;1;1;EM FUNCIONAMENTO;800;1400
28001030;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL MIRACEMA DO TOCANTINS;APSMIR;29/09/2000;ALAMEDA SUSSUAPARA                    ;QUADRA 66 LOTE 01/15;;77650000       ;28043;MIRACEMA DO TOCANTI;TO;63;33661507;;33661659;aps28001030@inss.gov.br;C;29979036071595;1;1;EM FUNCIONAMENTO;730;1400
28001060;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL ARRAIAS              ;APSARR;08/10/2003;AV. JK, QUADRA S, LOTE 2D/2E          ;;SETOR CENTRAL;77330000       ;28011;ARRAIAS            ;TO;63;36531630;;36531633;aps28001060@inss.gov.br;D;29979036101419;1;1;EM FUNCIONAMENTO;800;1400
28001110;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL PORTO NACIONAL       ;APSPTN;08/10/2003;RUA MANOEL AIRES MANDUCA, 2           ;;;77500000       ;28063;PORTO NACIONAL     ;TO;63;33631771;;33631819;aps28001110@inss.gov.br;D;29979036105759;1;1;EM FUNCIONAMENTO;700;1300
28001140;4;aps fixa;AGÊNCIA DA PREVIDÊNCIA SOCIAL GUARAÍ               ;APSGUA;16/12/2010;RUA OITO                              ;S/N                 ;SETOR CENTRAL;77700000       ;28036;GUARAI             ;TO;63;34644006;;;aps28001140@inss.gov.br;D;29979036134260;1;1;EM FUNCIONAMENTO;800;1400
